Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,yes
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,high,upper_middle,no
male,upper_middle,low,high,yes
male,upper_middle,low,high,yes
male,upper_middle,low,high,yes
male,upper_middle,low,high,yes
male,upper_middle,low,high,yes
male,upper_middle,low,high,yes
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,low,high,no
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
male,upper_middle,high,high,yes
