,Sex,SocioEconomicStatus,ParentalEncouragement,IntelligenceQuotient,CollegePlans
2213,male,lower_middle,low,high,no
2214,male,lower_middle,low,high,no
2215,male,lower_middle,low,high,no
2216,male,lower_middle,low,high,no
2217,male,lower_middle,low,high,no
2218,male,lower_middle,low,high,no
2219,male,lower_middle,low,high,no
2220,male,lower_middle,low,high,no
2221,male,lower_middle,low,high,no
2222,male,lower_middle,low,high,no
2223,male,lower_middle,low,high,no
2224,male,lower_middle,low,high,no
2225,male,lower_middle,low,high,no
2226,male,lower_middle,low,high,no
2227,male,lower_middle,low,high,no
2228,male,lower_middle,low,high,no
2229,male,lower_middle,low,high,no
2230,male,lower_middle,low,high,no
2231,male,lower_middle,low,high,no
2232,male,lower_middle,low,high,no
2233,male,lower_middle,low,high,no
2234,male,lower_middle,low,high,no
2235,male,lower_middle,low,high,no
2236,male,lower_middle,low,high,no
2237,male,lower_middle,low,high,no
2238,male,lower_middle,low,high,no
2239,male,lower_middle,low,high,no
2240,male,lower_middle,low,high,no
2241,male,lower_middle,low,high,no
2242,male,lower_middle,low,high,no
2243,male,lower_middle,low,high,no
2244,male,lower_middle,low,high,no
2245,male,lower_middle,low,high,no
2246,male,lower_middle,low,high,no
2247,male,lower_middle,low,high,no
2248,male,lower_middle,low,high,no
2249,male,lower_middle,low,high,no
2250,male,lower_middle,low,high,no
2251,male,lower_middle,low,high,no
2252,male,lower_middle,low,high,no
2253,male,lower_middle,low,high,no
2254,male,lower_middle,low,high,no
2255,male,lower_middle,low,high,no
2256,male,lower_middle,low,high,no
2257,male,lower_middle,low,high,no
2258,male,lower_middle,low,high,no
2259,male,lower_middle,low,high,no
2260,male,lower_middle,low,high,no
2261,male,lower_middle,low,high,no
2262,male,lower_middle,low,high,no
2263,male,lower_middle,low,high,no
2264,male,lower_middle,low,high,no
2265,male,lower_middle,low,high,no
2266,male,lower_middle,low,high,no
2267,male,lower_middle,low,high,no
2268,male,lower_middle,low,high,no
2269,male,lower_middle,low,high,no
2270,male,lower_middle,high,high,yes
2271,male,lower_middle,high,high,yes
2272,male,lower_middle,high,high,yes
2273,male,lower_middle,high,high,yes
2274,male,lower_middle,high,high,yes
2275,male,lower_middle,high,high,yes
2276,male,lower_middle,high,high,yes
2277,male,lower_middle,high,high,yes
2278,male,lower_middle,high,high,yes
2279,male,lower_middle,high,high,yes
2280,male,lower_middle,high,high,yes
2281,male,lower_middle,high,high,yes
2282,male,lower_middle,high,high,yes
2283,male,lower_middle,high,high,yes
2284,male,lower_middle,high,high,yes
2285,male,lower_middle,high,high,yes
2286,male,lower_middle,high,high,yes
2287,male,lower_middle,high,high,yes
2288,male,lower_middle,high,high,yes
2289,male,lower_middle,high,high,yes
2290,male,lower_middle,high,high,yes
2291,male,lower_middle,high,high,yes
2292,male,lower_middle,high,high,yes
2293,male,lower_middle,high,high,yes
2294,male,lower_middle,high,high,yes
2295,male,lower_middle,high,high,yes
2296,male,lower_middle,high,high,yes
2297,male,lower_middle,high,high,yes
2298,male,lower_middle,high,high,yes
2299,male,lower_middle,high,high,yes
2300,male,lower_middle,high,high,yes
2301,male,lower_middle,high,high,yes
2302,male,lower_middle,high,high,yes
2303,male,lower_middle,high,high,yes
2304,male,lower_middle,high,high,yes
2305,male,lower_middle,high,high,yes
2306,male,lower_middle,high,high,yes
2307,male,lower_middle,high,high,yes
2308,male,lower_middle,high,high,yes
2309,male,lower_middle,high,high,yes
2310,male,lower_middle,high,high,yes
2311,male,lower_middle,high,high,yes
2312,male,lower_middle,high,high,yes
2313,male,lower_middle,high,high,yes
2314,male,lower_middle,high,high,yes
2315,male,lower_middle,high,high,yes
2316,male,lower_middle,high,high,yes
2317,male,lower_middle,high,high,yes
2318,male,lower_middle,high,high,yes
2319,male,lower_middle,high,high,yes
2320,male,lower_middle,high,high,yes
2321,male,lower_middle,high,high,yes
2322,male,lower_middle,high,high,yes
2323,male,lower_middle,high,high,yes
2324,male,lower_middle,high,high,yes
2325,male,lower_middle,high,high,yes
2326,male,lower_middle,high,high,yes
2327,male,lower_middle,high,high,yes
2328,male,lower_middle,high,high,yes
2329,male,lower_middle,high,high,yes
2330,male,lower_middle,high,high,yes
2331,male,lower_middle,high,high,yes
2332,male,lower_middle,high,high,yes
2333,male,lower_middle,high,high,yes
2334,male,lower_middle,high,high,yes
2335,male,lower_middle,high,high,yes
2336,male,lower_middle,high,high,yes
2337,male,lower_middle,high,high,yes
2338,male,lower_middle,high,high,yes
2339,male,lower_middle,high,high,yes
2340,male,lower_middle,high,high,yes
2341,male,lower_middle,high,high,yes
2342,male,lower_middle,high,high,yes
2343,male,lower_middle,high,high,yes
2344,male,lower_middle,high,high,yes
2345,male,lower_middle,high,high,yes
2346,male,lower_middle,high,high,yes
2347,male,lower_middle,high,high,yes
2348,male,lower_middle,high,high,yes
2349,male,lower_middle,high,high,yes
2350,male,lower_middle,high,high,yes
2351,male,lower_middle,high,high,yes
2352,male,lower_middle,high,high,yes
2353,male,lower_middle,high,high,yes
2354,male,lower_middle,high,high,yes
2355,male,lower_middle,high,high,yes
2356,male,lower_middle,high,high,yes
2357,male,lower_middle,high,high,yes
2358,male,lower_middle,high,high,yes
2359,male,lower_middle,high,high,yes
2360,male,lower_middle,high,high,yes
2361,male,lower_middle,high,high,yes
2362,male,lower_middle,high,high,yes
2363,male,lower_middle,high,high,yes
2364,male,lower_middle,high,high,yes
2365,male,lower_middle,high,high,yes
2366,male,lower_middle,high,high,yes
2367,male,lower_middle,high,high,yes
2368,male,lower_middle,high,high,yes
2369,male,lower_middle,high,high,yes
2370,male,lower_middle,high,high,yes
2371,male,lower_middle,high,high,yes
2372,male,lower_middle,high,high,yes
2373,male,lower_middle,high,high,yes
2374,male,lower_middle,high,high,yes
2375,male,lower_middle,high,high,yes
2376,male,lower_middle,high,high,yes
2377,male,lower_middle,high,high,yes
2378,male,lower_middle,high,high,yes
2379,male,lower_middle,high,high,yes
2380,male,lower_middle,high,high,yes
2381,male,lower_middle,high,high,yes
2382,male,lower_middle,high,high,yes
2383,male,lower_middle,high,high,yes
2384,male,lower_middle,high,high,yes
2385,male,lower_middle,high,high,yes
2386,male,lower_middle,high,high,yes
2387,male,lower_middle,high,high,yes
2388,male,lower_middle,high,high,yes
2389,male,lower_middle,high,high,no
2390,male,lower_middle,high,high,no
2391,male,lower_middle,high,high,no
2392,male,lower_middle,high,high,no
2393,male,lower_middle,high,high,no
2394,male,lower_middle,high,high,no
2395,male,lower_middle,high,high,no
2396,male,lower_middle,high,high,no
2397,male,lower_middle,high,high,no
2398,male,lower_middle,high,high,no
2399,male,lower_middle,high,high,no
2400,male,lower_middle,high,high,no
2401,male,lower_middle,high,high,no
2402,male,lower_middle,high,high,no
2403,male,lower_middle,high,high,no
2404,male,lower_middle,high,high,no
2405,male,lower_middle,high,high,no
2406,male,lower_middle,high,high,no
2407,male,lower_middle,high,high,no
2408,male,lower_middle,high,high,no
2409,male,lower_middle,high,high,no
2410,male,lower_middle,high,high,no
2411,male,lower_middle,high,high,no
2412,male,lower_middle,high,high,no
2413,male,lower_middle,high,high,no
2414,male,lower_middle,high,high,no
2415,male,lower_middle,high,high,no
2416,male,lower_middle,high,high,no
2417,male,lower_middle,high,high,no
2418,male,lower_middle,high,high,no
2419,male,lower_middle,high,high,no
2420,male,lower_middle,high,high,no
2421,male,lower_middle,high,high,no
2422,male,lower_middle,high,high,no
2423,male,lower_middle,high,high,no
2424,male,lower_middle,high,high,no
2425,male,lower_middle,high,high,no
2426,male,lower_middle,high,high,no
2427,male,lower_middle,high,high,no
2428,male,lower_middle,high,high,no
2429,male,lower_middle,high,high,no
2430,male,lower_middle,high,high,no
2431,male,lower_middle,high,high,no
2432,male,lower_middle,high,high,no
2433,male,lower_middle,high,high,no
2434,male,lower_middle,high,high,no
2435,male,lower_middle,high,high,no
2436,male,lower_middle,high,high,no
2437,male,lower_middle,high,high,no
2438,male,lower_middle,high,high,no
2439,male,lower_middle,high,high,no
2440,male,lower_middle,high,high,no
2441,male,lower_middle,high,high,no
2442,male,lower_middle,high,high,no
2443,male,lower_middle,high,high,no
2444,male,lower_middle,high,high,no
2445,male,lower_middle,high,high,no
2446,male,lower_middle,high,high,no
2447,male,lower_middle,high,high,no
2448,male,upper_middle,low,low,yes
2449,male,upper_middle,low,low,yes
2450,male,upper_middle,low,low,yes
2451,male,upper_middle,low,low,yes
2452,male,upper_middle,low,low,yes
2453,male,upper_middle,low,low,yes
2454,male,upper_middle,low,low,yes
2455,male,upper_middle,low,low,yes
2456,male,upper_middle,low,low,no
2457,male,upper_middle,low,low,no
2458,male,upper_middle,low,low,no
2459,male,upper_middle,low,low,no
2460,male,upper_middle,low,low,no
2461,male,upper_middle,low,low,no
2462,male,upper_middle,low,low,no
2463,male,upper_middle,low,low,no
2464,male,upper_middle,low,low,no
2465,male,upper_middle,low,low,no
2466,male,upper_middle,low,low,no
2467,male,upper_middle,low,low,no
2468,male,upper_middle,low,low,no
2469,male,upper_middle,low,low,no
2470,male,upper_middle,low,low,no
2471,male,upper_middle,low,low,no
2472,male,upper_middle,low,low,no
2473,male,upper_middle,low,low,no
2474,male,upper_middle,low,low,no
2475,male,upper_middle,low,low,no
2476,male,upper_middle,low,low,no
2477,male,upper_middle,low,low,no
2478,male,upper_middle,low,low,no
2479,male,upper_middle,low,low,no
2480,male,upper_middle,low,low,no
2481,male,upper_middle,low,low,no
2482,male,upper_middle,low,low,no
2483,male,upper_middle,low,low,no
2484,male,upper_middle,low,low,no
2485,male,upper_middle,low,low,no
2486,male,upper_middle,low,low,no
2487,male,upper_middle,low,low,no
2488,male,upper_middle,low,low,no
2489,male,upper_middle,low,low,no
2490,male,upper_middle,low,low,no
2491,male,upper_middle,low,low,no
2492,male,upper_middle,low,low,no
2493,male,upper_middle,low,low,no
2494,male,upper_middle,low,low,no
2495,male,upper_middle,low,low,no
2496,male,upper_middle,low,low,no
2497,male,upper_middle,low,low,no
2498,male,upper_middle,low,low,no
2499,male,upper_middle,low,low,no
2500,male,upper_middle,low,low,no
2501,male,upper_middle,low,low,no
2502,male,upper_middle,low,low,no
2503,male,upper_middle,low,low,no
2504,male,upper_middle,low,low,no
2505,male,upper_middle,low,low,no
2506,male,upper_middle,low,low,no
2507,male,upper_middle,low,low,no
2508,male,upper_middle,low,low,no
2509,male,upper_middle,low,low,no
2510,male,upper_middle,low,low,no
2511,male,upper_middle,low,low,no
2512,male,upper_middle,low,low,no
2513,male,upper_middle,low,low,no
2514,male,upper_middle,low,low,no
2515,male,upper_middle,low,low,no
2516,male,upper_middle,low,low,no
2517,male,upper_middle,low,low,no
2518,male,upper_middle,low,low,no
2519,male,upper_middle,low,low,no
2520,male,upper_middle,low,low,no
2521,male,upper_middle,low,low,no
2522,male,upper_middle,low,low,no
2523,male,upper_middle,low,low,no
2524,male,upper_middle,low,low,no
2525,male,upper_middle,low,low,no
2526,male,upper_middle,low,low,no
2527,male,upper_middle,low,low,no
2528,male,upper_middle,low,low,no
2529,male,upper_middle,low,low,no
2530,male,upper_middle,low,low,no
2531,male,upper_middle,low,low,no
2532,male,upper_middle,low,low,no
2533,male,upper_middle,low,low,no
2534,male,upper_middle,low,low,no
2535,male,upper_middle,low,low,no
2536,male,upper_middle,low,low,no
2537,male,upper_middle,low,low,no
2538,male,upper_middle,low,low,no
2539,male,upper_middle,low,low,no
2540,male,upper_middle,low,low,no
2541,male,upper_middle,low,low,no
2542,male,upper_middle,low,low,no
2543,male,upper_middle,low,low,no
2544,male,upper_middle,low,low,no
2545,male,upper_middle,low,low,no
2546,male,upper_middle,low,low,no
2547,male,upper_middle,low,low,no
2548,male,upper_middle,low,low,no
2549,male,upper_middle,low,low,no
2550,male,upper_middle,low,low,no
2551,male,upper_middle,low,low,no
2552,male,upper_middle,low,low,no
2553,male,upper_middle,low,low,no
2554,male,upper_middle,low,low,no
2555,male,upper_middle,low,low,no
2556,male,upper_middle,low,low,no
2557,male,upper_middle,low,low,no
2558,male,upper_middle,low,low,no
2559,male,upper_middle,low,low,no
2560,male,upper_middle,low,low,no
2561,male,upper_middle,low,low,no
2562,male,upper_middle,low,low,no
2563,male,upper_middle,low,low,no
2564,male,upper_middle,low,low,no
2565,male,upper_middle,low,low,no
2566,male,upper_middle,low,low,no
2567,male,upper_middle,low,low,no
2568,male,upper_middle,low,low,no
2569,male,upper_middle,low,low,no
2570,male,upper_middle,low,low,no
2571,male,upper_middle,low,low,no
2572,male,upper_middle,low,low,no
2573,male,upper_middle,low,low,no
2574,male,upper_middle,low,low,no
2575,male,upper_middle,low,low,no
2576,male,upper_middle,low,low,no
2577,male,upper_middle,low,low,no
2578,male,upper_middle,low,low,no
2579,male,upper_middle,low,low,no
2580,male,upper_middle,low,low,no
2581,male,upper_middle,low,low,no
2582,male,upper_middle,low,low,no
2583,male,upper_middle,low,low,no
2584,male,upper_middle,low,low,no
2585,male,upper_middle,low,low,no
2586,male,upper_middle,low,low,no
2587,male,upper_middle,low,low,no
2588,male,upper_middle,low,low,no
2589,male,upper_middle,low,low,no
2590,male,upper_middle,low,low,no
2591,male,upper_middle,low,low,no
2592,male,upper_middle,low,low,no
2593,male,upper_middle,low,low,no
2594,male,upper_middle,low,low,no
2595,male,upper_middle,low,low,no
2596,male,upper_middle,low,low,no
2597,male,upper_middle,low,low,no
2598,male,upper_middle,low,low,no
2599,male,upper_middle,low,low,no
2600,male,upper_middle,low,low,no
2601,male,upper_middle,low,low,no
2602,male,upper_middle,low,low,no
2603,male,upper_middle,low,low,no
2604,male,upper_middle,low,low,no
2605,male,upper_middle,low,low,no
2606,male,upper_middle,low,low,no
2607,male,upper_middle,low,low,no
2608,male,upper_middle,low,low,no
2609,male,upper_middle,low,low,no
2610,male,upper_middle,low,low,no
2611,male,upper_middle,low,low,no
2612,male,upper_middle,low,low,no
2613,male,upper_middle,low,low,no
2614,male,upper_middle,low,low,no
2615,male,upper_middle,low,low,no
2616,male,upper_middle,low,low,no
2617,male,upper_middle,low,low,no
2618,male,upper_middle,low,low,no
2619,male,upper_middle,low,low,no
2620,male,upper_middle,low,low,no
2621,male,upper_middle,low,low,no
2622,male,upper_middle,high,low,yes
2623,male,upper_middle,high,low,yes
2624,male,upper_middle,high,low,yes
2625,male,upper_middle,high,low,yes
2626,male,upper_middle,high,low,yes
2627,male,upper_middle,high,low,yes
2628,male,upper_middle,high,low,yes
2629,male,upper_middle,high,low,yes
2630,male,upper_middle,high,low,yes
2631,male,upper_middle,high,low,yes
2632,male,upper_middle,high,low,yes
2633,male,upper_middle,high,low,yes
2634,male,upper_middle,high,low,yes
2635,male,upper_middle,high,low,yes
2636,male,upper_middle,high,low,yes
2637,male,upper_middle,high,low,yes
2638,male,upper_middle,high,low,yes
2639,male,upper_middle,high,low,yes
2640,male,upper_middle,high,low,yes
2641,male,upper_middle,high,low,yes
2642,male,upper_middle,high,low,yes
2643,male,upper_middle,high,low,yes
2644,male,upper_middle,high,low,yes
2645,male,upper_middle,high,low,yes
2646,male,upper_middle,high,low,yes
2647,male,upper_middle,high,low,yes
2648,male,upper_middle,high,low,yes
2649,male,upper_middle,high,low,yes
2650,male,upper_middle,high,low,yes
2651,male,upper_middle,high,low,yes
2652,male,upper_middle,high,low,yes
2653,male,upper_middle,high,low,yes
2654,male,upper_middle,high,low,yes
2655,male,upper_middle,high,low,yes
2656,male,upper_middle,high,low,yes
2657,male,upper_middle,high,low,yes
2658,male,upper_middle,high,low,yes
2659,male,upper_middle,high,low,yes
2660,male,upper_middle,high,low,yes
2661,male,upper_middle,high,low,yes
2662,male,upper_middle,high,low,yes
2663,male,upper_middle,high,low,yes
2664,male,upper_middle,high,low,yes
2665,male,upper_middle,high,low,yes
2666,male,upper_middle,high,low,yes
2667,male,upper_middle,high,low,yes
2668,male,upper_middle,high,low,yes
2669,male,upper_middle,high,low,no
2670,male,upper_middle,high,low,no
2671,male,upper_middle,high,low,no
2672,male,upper_middle,high,low,no
